"id","player_api_id","player_name","player_fifa_api_id","overall_rating","gk_rating","appearances","leagues"
3010,304563,"Emmanuel Herrera",210219,70,42,12,4
3011,128666,"Emmanuel Imorou",188824,72,58,22,7
3012,112012,"Emmanuel Mayuka",196819,73,61,28,14
3013,161420,"Emmanuel Riviere",188289,75,108,54,10
3014,45865,"Emmerik de Vriese",139788,61,50,2,3
3015,35472,"Emmerson Boyce",11346,74,126,64,12
3016,24217,"Emre Belozoglu",80,81,154,2,4
3017,307021,"Emre Can",208333,75,54,40,22
3018,37823,"Enar Jaeaeger",140618,66,137,0,1
3019,38536,"Enaut Zubikarai",155961,71,353,17,4
3020,622233,"Enca Fati",226630,65,47,4,6
3021,141576,"Enda Stevens",192546,65,97,4,3
3022,202509,"Endogan Adili",199966,58,50,1,1
3023,170341,"Eneko Boveda",192122,76,126,24,6
3024,295198,"Eneko Satrustegui",206522,65,42,5,3
3025,66907,"Enes Fermino",177640,NA,NA,9,7
3026,181054,"Enes Saglik",199467,70,63,36,14
3027,177843,"Enes Sipovic",226628,61,48,1,2
3028,464486,"Enes Unal",223197,69,56,0,3
3029,195927,"Enner Valencia",220295,76,54,16,7
3030,33060,"Enoch Showunmi",157589,64,96,8,4
3031,161655,"Enock Kofi Adu",190424,72,114,2,2
3032,282461,"Enric Saborit",201990,66,56,2,1
3033,67389,"Enrico Schirinzi",170766,62,56,71,14
3034,33861,"Enrique Corrales",146745,75,154,15,4
3035,32995,"Enrique de Lucas",110852,NA,NA,3,4
3036,243516,"Enzio Boldewijn",205382,62,52,1,2
3037,519575,"Enzo Crivelli",221740,70,55,6,4
3038,34000,"Enzo Maresca",10863,81,53,34,14
3039,40148,"Enzo Perez",196432,81,55,43,17
3040,186815,"Enzo Reale",197768,69,120,5,6
3041,193930,"Enzo Roco",212225,75,61,30,6
3042,177472,"Enzo Ruiz",193406,53,97,5,3
3043,514802,"Eoghan O'Connell",221322,55,59,1,2
3044,116085,"Eoin Doyle",187761,66,109,17,6
3045,150509,"Eran Zahavi",204399,76,57,6,7
3046,705484,"Eray Cumart",233885,52,32,1,3
3047,257843,"Erdin Demir",202040,66,51,15,5
3048,73448,"Eren Derdiyok",179972,79,131,35,9
3049,30738,"Eric Abidal",141645,84,151,54,9
3050,30667,"Eric Addo",138530,73,131,5,6
3051,210406,"Eric Bautheac",199418,75,58,68,10
3052,574200,"Eric Bertrand Bailly",225508,80,55,19,7
3053,41312,"Eric Chelle",116309,72,146,22,6
3054,39575,"Eric Deflandre",3772,69,134,0,0
3055,361315,"Eric Dier",202335,76,53,39,20
3056,23781,"Eric Djemba-Djemba",49483,NA,NA,1,2
3057,331528,"Eric Durm",207920,77,60,21,7
3058,62358,"Eric Fernando Botteghin",203888,77,69,75,11
3059,41308,"Eric Hassli",117343,NA,NA,15,6
3060,94812,"Eric Lichaj",184456,72,122,11,8
3061,38785,"Eric Matoukou",123060,67,111,19,4
3062,95082,"Eric Maxim Choupo-Moting",183569,79,115,59,8
3063,26394,"Eric Mouloungui",137337,72,133,36,8
3064,97992,"Eric Odhiambo",170214,61,48,10,9
3065,210694,"Eric Tie Bi",199287,72,53,19,8
3066,207517,"Erick Moreno",214553,69,55,1,2
3067,335606,"Erick Pulgar",213629,70,61,4,4
3068,99323,"Erik Bakker",215701,68,53,33,8
3069,72441,"Erik Cikos",199828,69,50,8,5
3070,231674,"Erik Cummins",202338,64,323,7,2
3071,30805,"Erik Edman",53460,77,136,1,2
3072,112471,"Erik Falkenburg",189713,70,146,77,12
3073,21123,"Erik Friberg",192169,66,135,3,5
3074,72393,"Erik Grendel",201498,69,59,4,5
3075,27843,"Erik Huseklepp",172280,76,134,6,4
3076,36050,"Erik Jendrisek",177965,73,100,24,13
3077,71898,"Erik Johansson",206022,71,63,4,4
3078,174850,"Erik Lamela",170368,82,117,52,20
3079,411616,"Erik Moran",201991,70,58,3,3
3080,26461,"Erik Nevland",1393,79,107,7,4
3081,37194,"Erik Pieters",178567,NA,NA,87,10
3082,46059,"Erik Quekel",229211,64,52,0,2
3083,166471,"Erik Sviatchenko",199745,76,63,7,5
3084,470814,"Erivaldo",222158,62,57,1,2
3085,169750,"Erixon Danso",198149,64,117,2,2
3086,39638,"Erjon Bogdani",140906,NA,NA,28,4
3087,27838,"Erlend Hanstveit",20057,69,139,11,2
3088,177942,"Ermin Bicakcic",201860,77,64,37,7
3089,158886,"Ermir Lenjani",199283,69,54,27,9
3090,534485,"Ernest Ohemeng",222597,69,53,6,5
3091,38231,"Ernest Webnje Nfor",176014,69,142,51,9
3092,30516,"Ernesto Farias",143106,78,143,7,3
3093,183331,"Ernesto Galan",193369,70,124,16,6
3094,97789,"Eros Pisano",183454,72,54,45,10
3095,12005,"Ersen Martin",144359,75,140,0,0
3096,28971,"Erton Fejzullahu",175313,69,136,14,6
3097,38828,"Ervin Skela,30",101288,NA,NA,11,5
3098,45413,"Ervin Zukanovic",190931,74,58,58,14
3099,42971,"Erwin Hoffer",159354,73,116,9,4
3100,586199,"Erwin Koffi",225685,55,42,1,1
3101,112107,"Erwin Mulder",183567,74,377,68,2
3102,244774,"Esmael Goncalves",202557,69,47,13,14
3103,80555,"Esparza Jokin Arcaya",190202,66,124,0,1
3104,214984,"Esteban Alvarado",198040,76,379,66,2
3105,30930,"Esteban Cambiasso",138123,86,163,98,18
3106,212152,"Esteban Casagolda",200839,62,50,1,2
3107,41156,"Esteban Granero",178085,NA,NA,58,18
3108,21785,"Esteban Solari",162233,71,132,0,1
3109,33731,"Esteban",146527,76,378,25,2
3110,72900,"Etien Velikonja",193930,65,52,2,4
3111,41365,"Etienne Capoue",178213,79,130,103,23
3112,26326,"Etienne Didot",49488,79,146,100,14
3113,46079,"Etienne Reijnen",202540,73,60,52,14
3114,150747,"Etrit Berisha",189296,74,366,16,2
3115,150468,"Ettore Mendicino",192275,64,113,0,0
3116,310374,"Euan Murray",205315,52,44,0,0
3117,445509,"Euan Sparks",214925,51,63,0,1
3118,27420,"Eugen Polanski",165174,78,150,86,12
3119,497753,"Eugene Ansah",220846,64,54,1,3
3120,27661,"Eugenio Corini",5244,84,153,7,4
3121,162885,"Eugenio Lamanna",190769,71,353,9,2
3122,192780,"Eunan O'Kane",197953,68,110,2,4
3123,38999,"Euzebiusz Smolarek",45701,76,134,5,6
3124,10474,"Evaldas Razulis",147433,62,48,3,2
3125,29580,"Evaldo",163018,75,133,72,11
3126,299618,"Evan Melo",208163,58,45,1,1
3127,33683,"Evander Sno",177407,73,104,30,11
3128,281862,"Evandro Brandao",186128,64,42,3,5
3129,19264,"Evandro Goebel",166080,76,141,29,8
3130,182567,"Evangelos Ikonomou",212795,60,58,18,7
3131,42327,"Evangelos Mantzios",150288,NA,NA,1,1
3132,181066,"Evariste Ngolok",185339,67,55,27,11
3133,108568,"Ever Banega",178562,82,154,83,9
3134,467056,"Everon Pisas",223205,61,58,9,4
3135,171229,"Everton",209737,65,53,16,4
3136,40993,"Everton",177592,71,105,61,10
3137,26699,"Evgeny Levchenko",148624,71,157,8,7
3138,38577,"Ewerthon",25249,79,133,0,0
3139,281111,"Ewerton",205194,78,50,17,6
3140,118730,"Eyong Enoh",190277,74,139,47,19
3141,290411,"Ezekiel Fryers",206489,65,52,5,6
3142,199916,"Ezequiel Adrian Cirigliano",199666,73,58,2,2
3143,42901,"Ezequiel Alejo Carboni",143183,75,152,34,7
3144,213885,"Ezequiel Calvente",199854,69,57,0,1
3145,37581,"Ezequiel Garay",170481,83,132,62,10
3146,18925,"Ezequiel Lavezzi",159065,86,130,91,14
3147,25753,"Ezequiel Luna",189889,72,120,8,7
3148,164029,"Ezequiel Munoz",186695,75,112,56,8
3149,215768,"Ezequiel Rescaldani",215183,70,65,1,1
3150,18820,"Ezequiel Scarione",165520,76,58,38,13
3151,406283,"Ezgjan Alioski",206006,52,60,5,5
3152,26959,"Fabian Boll",183156,69,138,14,5
3153,6911,"Fabian Canobbio",146543,77,160,20,5
3154,78324,"Fabian Delph",183427,77,150,53,9
3155,30251,"Fabian Ernst",11110,80,165,5,4
3156,95228,"Fabian Frei",183346,75,130,94,19
3157,114963,"Fabian Giefer",193222,74,359,22,2
3158,310355,"Fabian Holland",208470,70,58,11,3
3159,37357,"Fabian Johnson",177159,78,129,60,13
3160,42297,"Fabian Lustenberger",177019,77,127,50,15
3161,115297,"Fabian Monzon",186550,74,126,31,16
3162,49836,"Fabian Orellana",192492,80,143,57,12
3163,13225,"Fabian Pawela",148584,62,53,9,8
3164,156793,"Fabian Rinaudo",192371,78,66,24,11
3165,189982,"Fabian Schaer",210047,78,53,49,13
3166,6853,"Fabian Vargas",139234,76,169,9,7
3167,56816,"Fabian Yantorno",183572,68,50,1,1
3168,605654,"Fabian",226271,70,60,2,4
3169,114671,"Fabiano Oliveira",165767,68,128,3,4
3170,41666,"Fabiano Santacroce",182177,78,129,33,7
3171,124127,"Fabiano",184926,77,381,27,2
3172,34580,"Fabiano",165860,65,53,1,1
3173,40709,"Fabien Audard",111477,76,380,88,4
3174,317937,"Fabien Boyer",208832,65,56,4,4
3175,38435,"Fabien Camus",165240,74,149,45,19
3176,26141,"Fabien Laurenti",53036,76,134,11,6
3177,94323,"Fabien Lemoine",183287,76,139,103,11
3178,95513,"Fabien Robert",186722,65,105,3,3
3179,354475,"Fabien Tchenkoua",210824,64,56,2,2
3180,359188,"Fabinho",209499,78,47,45,10
3181,34222,"Fabio Aurelio",24894,79,156,21,8
3182,184822,"Fabio Borini",186200,77,101,35,16
3183,34520,"Fabio Cannavaro",1183,91,142,29,9
3184,361751,"Fabio Cardoso",213917,71,56,16,5
3185,39701,"Fabio Caserta",163927,75,152,21,10
3186,30468,"Fabio Celestini",117321,76,141,13,6
3187,39502,"Fabio Ceravolo",173162,69,140,8,8
3188,29590,"Fabio Coentrao",171688,82,151,55,17
3189,41708,"Fabio Coltorti",120718,73,371,26,4
3190,113239,"Fabio Daprela",186950,70,114,7,12
3191,164141,"Fabio Ervoes",223831,70,47,2,4
3192,181357,"Fabio Espinho",193692,73,59,13,9
3193,150313,"Fabio Faria",188838,72,135,13,5
3194,37417,"Fabio Felicio",8516,70,142,2,2
3195,25588,"Fabio Firmani",149085,73,145,4,3
3196,121286,"Fabio Francesco Sciacca",192253,72,147,4,7
3197,27605,"Fabio Galante",4600,74,123,2,3
3198,34320,"Fabio Grosso",45733,80,159,30,9
3199,31288,"Fabio Liverani",45124,82,173,22,5
3200,388522,"Fabio Martins",224394,72,53,2,4
3201,26956,"Fabio Morena",183322,68,137,3,2
3202,195809,"Fabio Nunes",210427,66,57,7,7
3203,98361,"Fabio Pacheco",184606,70,101,16,9
3204,39540,"Fabio Quagliarella",159261,83,136,80,5
3205,24169,"Fabio Rochemback",46102,79,165,3,4
3206,163976,"Fabio Santos",219750,62,51,1,2
3207,33337,"Fabio Simplicio",136185,78,153,35,8
3208,150176,"Fabio",189680,76,143,18,7
3209,19353,"Fabionn Lopes Patrick",164225,64,134,5,5
3210,47566,"Fabri",177723,78,386,26,2
3211,40725,"Fabrice Abriel",116391,76,141,55,12
3212,40021,"Fabrice Begeorgi",176552,NA,NA,2,4
3213,34045,"Fabrice Ehret",2091,74,137,45,17
3214,35532,"Fabrice Muamba",167702,78,155,56,8
3215,154867,"Fabrice N'Sakala",191390,71,55,21,7
3216,363363,"Fabrice Olinga",211214,67,53,2,6
3217,26312,"Fabrice Pancrate",49457,NA,NA,2,2
3218,30929,"Fabricio Coloccini",48745,81,143,106,7
3219,166872,"Fabricio",191065,71,127,1,1
3220,361316,"Fabris Fokobo",213360,68,56,0,2
3221,670927,"Fabrizio Alastra",230674,56,281,0,1
3222,22283,"Fabrizio Cacciatore",188334,72,143,36,7
3223,39397,"Fabrizio Grillo",178437,65,64,0,1
3224,32747,"Fabrizio Miccoli",53116,83,146,71,4
3225,41669,"Fabrizio Zambrella",139162,72,131,17,10
3226,170344,"Facundo Bertoglio",199186,75,47,1,3
3227,103941,"Facundo Parra",210954,71,57,1,3
3228,113318,"Facundo Sebastian Roncaglia",183966,79,100,51,13
3229,20446,"Fagner",183614,74,42,11,2
3230,393720,"Fahd Aktaou",209273,62,50,9,3
3231,93317,"Fahid Ben Khalfallah",107263,75,138,46,12
3232,422281,"Fakhreddine Ben Youssef",218214,62,63,1,1
3233,150761,"Fakhreddine Galbi",190174,62,128,1,1
3234,147614,"Fallou Diagne",194196,76,105,44,14
3235,178770,"Fanol Perdedaj",192989,68,119,3,4
3236,187017,"Faouzi Ghoulam",201454,78,48,77,10
3237,445868,"Fares Bahlouli",214907,70,44,2,3
3238,279855,"Farid El Alagui",210109,62,52,1,2
3239,38786,"Faris Haroun",162221,72,143,30,11
3240,467494,"Farshad Noor",230036,65,60,6,3
3241,26173,"Faryd Mondragon",143743,87,417,36,2
3242,33114,"Fatih Atik",163794,NA,NA,8,9
3243,41034,"Faton Toski",177590,NA,NA,4,4
3244,143795,"Fausto Rossi",189477,75,123,21,7
3245,39272,"Fausto Rossini",7767,69,108,3,3
3246,279173,"Faycal Fajr",205083,76,62,32,16
3247,466480,"Faycal Rherras",228348,64,49,12,6
3248,512033,"Faysel Kasmi",220966,66,48,7,9
3249,181051,"Fazli Kocabas",187396,60,49,5,5
3250,244136,"Fede Vico",204346,70,60,5,9
3251,27658,"Federico Agliardi",107579,72,354,13,2
3252,18644,"Federico Almerares",167398,NA,NA,15,4
3253,450812,"Federico Andrada",208158,68,46,0,1
3254,24622,"Federico Balzaretti",113176,80,148,75,9
3255,365624,"Federico Barba",211557,71,51,9,6
3256,414245,"Federico Bernardeschi",212404,77,64,10,9
3257,150388,"Federico Casarini",189736,73,135,22,13
3258,244816,"Federico Ceccherini",210964,70,51,15,8
3259,438507,"Federico Di Francesco",213814,67,42,3,2
3260,181921,"Federico Dionisi",173132,72,104,25,13
3261,95509,"Federico Fazio",179847,80,116,64,14
3262,155050,"Federico Fernandez",201988,78,63,50,13
3263,165709,"Federico Macheda",186140,74,89,3,5
3264,39599,"Federico Marchetti",139668,84,406,105,2
3265,528439,"Federico Mattiello",220466,71,34,2,2
3266,474680,"Federico Nicolas Cartabia",216796,74,50,29,10
3267,41497,"Federico Peluso",178418,78,137,72,8
3268,42524,"Federico Piovaccari",170309,72,92,10,3
3269,522203,"Federico Ricca",232437,70,48,4,2
3270,309539,"Federico Ricci",220513,68,47,0,1
3271,127207,"Federico Santander",201335,71,52,8,3
3272,251384,"Federico Viviani",202828,73,53,8,5
3273,118508,"Fedor Smolov",187491,76,123,3,3
3274,601304,"Fejsal Mulic",226114,59,51,0,1
3275,213744,"Felice Natalino",201387,67,59,0,1
3276,230190,"Felipe Anderson",201995,79,43,25,8
3277,717248,"Felipe Augusto",232129,64,59,3,3
3278,41622,"Felipe Caicedo",175254,NA,NA,43,9
3279,315459,"Felipe Gedoz",225346,74,59,14,8
3280,188533,"Felipe Gutierrez",203796,75,52,38,8
3281,127370,"Felipe Mattioni Rohde",184965,73,149,14,5
3282,33888,"Felipe Melo",135475,83,157,52,6
3283,80181,"Felipe Menezes",192988,73,148,1,3
3284,33697,"Felipe Morais",177389,65,96,10,7
3285,101434,"Felipe Pardo",214207,78,53,22,9
3286,103691,"Felipe Saad",152870,66,125,9,6
3287,20396,"Felipe Santana",176957,NA,NA,42,5
3288,49897,"Felipe Seymour",203798,74,55,10,8
3289,101201,"Felipe",184820,75,129,46,8
3290,129462,"Felipe",188234,74,128,25,13
3291,171981,"Felipe",182105,78,382,6,2
3292,27719,"Felipe",768,79,150,67,8
3293,427984,"Felitciano Zschusschen",209767,64,51,0,1
3294,23587,"Felix Bastians",170159,75,133,45,11
3295,237541,"Felix Klaus",202088,72,40,34,10
3296,164259,"Felix Kroos",191066,72,128,18,9
3297,26967,"Felix Luz",150426,63,47,0,0
3298,637753,"Felix Passlack",228080,62,56,1,2
3299,614212,"Felix Platte",227604,63,67,2,1
3300,177953,"Felix Wiedwald",197439,75,368,22,2
3301,145583,"Fellipe Bastos",190232,72,136,0,0
3302,478418,"Femi Balogun",219765,64,56,11,8
3303,42390,"Ferdinando Coppola",7674,73,367,16,2
3304,42017,"Ferdinando Sforzini",177588,69,86,5,4
3305,195263,"Ferebory Dore",198229,64,102,3,5
3306,253410,"Ferhan Hasani",205138,69,46,1,1
3307,458808,"Ferid Matri",217792,56,50,1,1
3308,505866,"Ferjani Sassi",218215,66,51,7,6
3309,38035,"Fernandez Aitor Tornavaca,29",112947,77,147,9,8
3310,171899,"Fernandinho",180281,76,127,0,1
3311,40196,"Fernandinho",135507,82,48,39,6
3312,150024,"Fernando Alexandre",176028,73,145,70,9
3313,37604,"Fernando Amorebieta",162123,81,143,63,13
3314,211146,"Fernando Aristeguieta",212618,69,48,1,3
3315,36154,"Fernando Belluschi",143587,79,157,30,10
3316,265123,"Fernando Canesin Matos",199651,72,61,38,11
3317,11827,"Fernando Cardozo",135570,69,136,6,3
3318,40710,"Fernando Cavenaghi",138787,NA,NA,23,7
3319,39198,"Fernando Damian Tissone",177981,77,145,50,13
3320,356068,"Fernando Ferreira",212473,69,54,13,8
3321,18814,"Fernando Gago",165517,NA,NA,38,15
3322,293360,"Fernando Lewis",204504,65,51,8,6
3323,33030,"Fernando Llorente",162131,83,132,100,8
3324,304014,"Fernando Marcal",207707,75,55,38,7
3325,68411,"Fernando Marquez",215262,69,55,11,11
3326,47563,"Fernando Martin Forestieri",178628,75,126,2,4
3327,30852,"Fernando Meira",47131,85,153,6,6
3328,34231,"Fernando Morientes",5661,82,135,5,5
3329,56829,"Fernando Muslera",182494,83,412,37,2
3330,33848,"Fernando Navarro",53014,77,146,107,5
3331,477475,"Fernando Neto",210982,62,40,1,2
3332,520349,"Fernando Quesada",221883,63,48,0,1
3333,120148,"Fernando Russi",219880,63,41,0,1
3334,11555,"Fernando Soriano",51771,74,150,60,11
3335,30853,"Fernando Torres",49369,88,132,81,12
3336,183547,"Fernando Uribe",202460,73,57,1,2
3337,163665,"Fernando Varela",178614,65,48,15,8
3338,37491,"Fernando Varela",134599,76,148,18,9
3339,37426,"Fernando Vega",155861,69,141,11,3
3340,101103,"Fernando",184134,80,139,83,12
3341,175646,"Fernando",202642,77,52,7,5
3342,24612,"Fernando",135823,80,150,12,7
3343,39962,"Fernando",137171,79,155,36,15
3344,42705,"Ferne Snoyl",162963,67,134,7,2
3345,33773,"Ferran Corominas",110377,75,140,36,11
3346,18552,"Ferreira de Matos Alonso",164052,71,137,16,8
3347,11865,"Ferreira Delson,28",8471,65,136,6,5
3348,45355,"Ferreira Gomes Paulo Sergio,22",177936,68,135,2,4
3349,11795,"Ferreira",138854,61,126,0,1
3350,267720,"Ferreira",208025,67,44,19,8
3351,45888,"Ferry de Regt",182619,63,120,18,6
3352,93332,"Fethi Harek",182816,67,106,24,9
3353,521203,"Fidan Aliti",221989,54,47,5,6
3354,202610,"Fidel",189172,73,59,19,8
3355,67364,"Fidelis",193835,66,108,6,5
3356,243490,"Filip Bednarek",208894,62,315,3,2
3357,13483,"Filip Burkhardt",152953,NA,NA,5,4
3358,27412,"Filip Daems",125071,75,132,79,12
3359,106292,"Filip Djordjevic",186524,80,114,24,7
3360,178538,"Filip Djuricic",193881,77,134,48,26
3361,287337,"Filip Helander",207555,73,56,11,4
3362,502931,"Filip Jagiello",220912,57,54,0,0
3363,176718,"Filip Kiss",205073,64,52,15,9
3364,281012,"Filip Kostic",208574,79,64,39,13
3365,443518,"Filip Krovinovic",230988,68,47,1,2
3366,206809,"Filip Kurto",193302,66,325,49,2
3367,118346,"Filip Luksik",185009,65,53,6,7
3368,280476,"Filip Malbasic",210171,64,51,0,2
3369,387723,"Filip Markovic",219756,65,51,8,6
3370,259439,"Filip Mladenovic",221969,70,61,4,7
3371,281840,"Filip Modelski",205704,67,55,11,2
3372,39670,"Filip Sebo",150520,67,124,3,3
3373,287341,"Filip Starzynski",208631,69,56,34,13
3374,39846,"Filip Trojan",102021,78,132,3,1
3375,213184,"Filip Twardzik",205196,62,59,2,3
3376,42368,"Filipe Anunciacao",7080,69,139,24,13
3377,319975,"Filipe Augusto",207733,73,52,18,9
3378,164771,"Filipe Brigues",191130,58,128,0,0
3379,476766,"Filipe Ferreira",215665,71,57,35,10
3380,149949,"Filipe Goncalves",176494,69,60,27,7
3381,41167,"Filipe Luis",164169,NA,NA,111,6
3382,185703,"Filipe Melo",223473,69,54,8,5
3383,96844,"Filipe Mendes",184678,63,314,0,0
3384,23986,"Filipe Oliveira",53573,69,135,7,4
3385,45701,"Filipe",189640,62,45,1,1
3386,80194,"Filipp Rudik",192642,60,48,5,4
3387,41355,"Filippo Antonelli",163905,NA,NA,0,1
3388,244970,"Filippo Falco",210329,65,50,1,1
3389,30729,"Filippo Inzaghi",1198,82,111,12,4
3390,74305,"Filippo Porcari",158738,70,47,12,6
3391,35852,"Fin Bartels",183332,75,132,38,14
3392,206901,"Fiodor Cernych",215755,64,41,23,8
3393,33931,"Fitz Hall",21144,74,113,5,4
3394,26078,"Flavien La Postollec",178037,NA,NA,17,10
3395,11897,"Flavio Meireles",20578,70,134,7,3
3396,181203,"Flavio Nunes Ferreira",205545,74,52,23,12
3397,179818,"Flavio Paixao",194082,70,135,47,21
3398,26215,"Flavio Roma",603,80,391,3,2
3399,31031,"Flavio",175342,67,53,0,2
3400,26291,"Florent Balmont",52126,79,145,119,10
3401,41195,"Florent Chaigneau",134881,66,343,6,2
3402,11317,"Florent Ghisolfi",153267,64,139,1,4
3403,492132,"Florent Hadergjonaj",220620,69,52,29,4
3404,210423,"Florent Hanin",194846,68,52,16,10
3405,30679,"Florent Malouda",45601,87,159,59,18
3406,38700,"Florent Sinama-Pongolle",51934,NA,NA,25,18
3407,466501,"Florent Stevance",228978,64,59,2,3
3408,360156,"Florent Zitte",211092,61,49,1,3
3409,188465,"Florentin Pogba",198688,76,48,11,6
3410,93341,"Florian Bague",182821,66,334,1,1
3411,42149,"Florian Berisha",179976,48,81,2,2
3412,26412,"Florian Boucansaud",117039,72,147,7,4
3413,35883,"Florian Bruns",11215,70,139,6,4
3414,37379,"Florian Dick",137708,69,134,27,2
3415,27518,"Florian Fromlowitz",150490,75,371,27,2
3416,617044,"Florian Grillitsch",228336,68,53,12,8
3417,291015,"Florian Hartherz",202512,68,56,11,5
3418,37731,"Florian Heller",102409,69,132,20,10
3419,33444,"Florian Jarjat",111238,69,128,13,4
3420,277597,"Florian Jozefzoon",200113,71,56,23,9
3421,303355,"Florian Julien",207755,54,54,1,1
3422,94876,"Florian Jungwirth",189397,69,72,8,4
3423,610359,"Florian Kamberi",229728,59,51,6,6
3424,45272,"Florian Klein",161857,74,132,26,11
3425,27363,"Florian Kringe",52104,77,145,16,8
3426,26955,"Florian Lechner",150425,64,153,4,3
3427,184521,"Florian Lejeune",197948,73,108,4,5
3428,26118,"Florian Marange",165237,72,127,45,9
3429,276760,"Florian Niederlechner",211899,72,60,1,1
3430,277439,"Florian Raspentino",204260,69,52,21,12
3431,25813,"Florian Stahel",158797,NA,NA,84,11
3432,254308,"Florian Thauvin",204970,77,52,53,13
3433,212879,"Florian Trinks",192437,68,46,4,4
3434,362187,"Floriano Vanzo",210667,62,47,6,7
3435,24149,"Floribert Ngalula",169114,60,52,6,6
3436,599425,"Florin Andone",225018,72,46,9,4
3437,351055,"Florin Bejan",232295,60,49,2,2
3438,179798,"Florin Berenguer",193427,70,124,5,6
3439,215245,"Florin Gardos",204210,74,61,2,4
3440,131991,"Floyd Ayite",188271,75,104,47,12
3441,25659,"Fode Mansare",49477,75,129,6,6
3442,198278,"Fodie Traore",200303,54,54,1,1
3443,287689,"Formose Mendy",192875,67,113,3,4
3444,489501,"Formose Mendy",220123,64,56,7,5
3445,102725,"Fouad Idabdelhay",184591,67,124,8,5
3446,215412,"Fouad Rachid",201504,62,55,2,2
3447,102699,"Foued Kadir",187935,75,124,53,18
3448,26346,"Fousseni Diawara",112811,NA,NA,20,2
3449,179403,"Fousseyni Cisse",193529,66,96,4,4
3450,24157,"Fraizer Campbell",169586,74,109,44,7
3451,105827,"Fran Merida",183520,74,140,4,6
3452,282713,"Fran Rico",174859,75,51,42,9
3453,518664,"Fran Serrano",221653,60,56,0,1
3454,41629,"Francelino Matuzalem",149242,79,159,45,8
3455,73024,"Francesco Acerbi",199845,79,53,49,7
3456,41243,"Francesco Antonioli",137129,74,362,39,2
3457,33826,"Francesco Arnau",268,70,353,11,2
3458,181920,"Francesco Bardi",193786,75,367,23,2
3459,41437,"Francesco Bega",51779,68,136,2,4
3460,27558,"Francesco Benussi",137734,NA,NA,35,2
3461,40656,"Francesco Bolzoni",188076,72,138,17,7
3462,155254,"Francesco Caputo",189053,70,98,1,3
3463,39557,"Francesco Cozza",1275,81,149,10,9
3464,41841,"Francesco Della Rocca",178043,72,127,30,8
3465,364108,"Francesco Fedato",210670,68,61,1,1
3466,239256,"Francesco Grandolfo",201916,61,49,0,1
3467,41694,"Francesco Lodi",120238,79,153,71,8
3468,73034,"Francesco Lunardini",183418,70,144,3,6
3469,74034,"Francesco Magnanelli",149185,76,137,43,5
3470,39298,"Francesco Marianini",154545,67,153,2,5
3471,166554,"Francesco Migliore",183924,66,85,0,1
3472,27680,"Francesco Modesto",113278,76,160,42,13
3473,41337,"Francesco Montervino",120269,77,138,2,3
3474,39429,"Francesco Parravicini",137220,64,134,2,5
3475,24414,"Francesco Pisano",164370,74,152,75,7
3476,24492,"Francesco Pratali",51732,74,137,13,3
3477,41735,"Francesco Renzetti",189065,72,135,6,5
3478,462944,"Francesco Ruberto",216779,59,291,5,2
3479,25479,"Francesco Scardina",149277,66,126,5,4
3480,37457,"Francesco Tavano",51720,NA,NA,17,4
3481,30281,"Francesco Toldo",4459,81,401,1,1
3482,30714,"Francesco Totti",1238,90,164,98,9
3483,42433,"Francesco Valiani",169388,NA,NA,53,13
3484,159594,"Francis Coquelin",189271,79,128,34,17
3485,37753,"Francis Dickoh",130933,69,128,26,12
3486,34170,"Francis Jeffers",13856,70,99,3,5
3487,46458,"Francis N'Ganga",170355,70,132,31,13
3488,746419,"Francisco Afonso",233930,59,42,0,2
3489,241825,"Francisco Alcacer",200454,80,53,38,4
3490,40672,"Francisco Casilla",177644,NA,NA,58,2
3491,45440,"Francisco Chica",161863,NA,NA,63,6
3492,38475,"Francisco Farinos",162928,75,151,12,5
3493,37471,"Francisco Javier Casquero",8298,77,162,38,8
3494,33605,"Francisco Javier Martos",202416,70,60,42,9
3495,37425,"Francisco Maldonado",134634,70,137,5,6
3496,38064,"Francisco Molinero",166664,73,98,7,4
3497,33668,"Francisco Munoz Xisco,18",111199,75,128,6,5
3498,30277,"Francisco Navarro Yeste",22499,83,124,15,8
3499,41464,"Francisco Pavon",49389,83,136,11,8
3500,193226,"Francisco Portillo",193844,76,132,29,10
3501,543288,"Francisco Rodriguez",223146,67,44,7,5
3502,37455,"Francisco Rufete",9037,77,155,3,4
3503,133997,"Francisco Sandaza",189054,72,125,25,5
3504,150831,"Francisco Sutil",144727,68,60,2,2
3505,199839,"Francisco Velez",199738,69,52,8,10
3506,26107,"Franck Beria",112230,77,149,88,8
3507,131531,"Franck Berrier",163429,74,151,63,11
3508,41177,"Franck Dja Djedje",156647,NA,NA,27,8
3509,194532,"Franck Etoundi",198591,68,53,28,5
3510,466294,"Franck Hery",228811,59,52,0,2
3511,501543,"Franck Honorat",220876,61,61,0,2
3512,32571,"Franck Jurietti",7434,77,136,7,6
3513,35531,"Franck Queudrue",12462,76,105,7,10
3514,30924,"Franck Ribery",156616,90,146,73,9
3515,26264,"Franck Signorino",138065,75,98,54,16
3516,145070,"Franck Tabanou",188696,77,140,89,12
3517,27663,"Franco Brienza",137199,78,148,60,12
3518,34485,"Franco Costanzo",142747,75,368,32,2
3519,129326,"Franco Daniel Jara",198347,77,58,18,12
